Criminal Offenses - On campus
Survey year,Unitid,Institution name,Campus ID, Campus Name,Institution Size,Murder/Non-negligent manslaughter,Negligent manslaughter,Sex offenses - Forcible,Rape,Fondling,Sex offenses - Non-forcible,Incest,Statutory rape,Robbery,Aggravated assault,Burglary,Motor vehicle theft,Arson
2013,121150,Pepperdine University,10,Heidelberg Campus,7315,0,0,0,,,0,,,0,0,0,0,0
2013,121150,Pepperdine University,11,London Campus,7315,0,0,0,,,0,,,0,0,0,0,0
2013,121150,Pepperdine University,12,West Los Angeles Campus,7315,0,0,0,,,0,,,0,0,0,0,0
2013,121150,Pepperdine University,13,Buenos Aires- Argentina,7315,0,0,0,,,0,,,0,0,0,0,0
2013,121150,Pepperdine University,14,Shanghai- China,7315,0,0,0,,,0,,,0,0,0,0,0
2013,121150,Pepperdine University,15,Washington DC,7315,0,0,0,,,0,,,0,0,0,0,0
2013,199306,Pfeiffer University,1,Main Campus,1860,0,0,0,,,0,,,0,0,9,0,0
2013,215123,Philadelphia College of Osteopathic Medicine,1,PCOM - Main Campus,2736,0,0,0,,,0,,,0,0,0,0,0
2013,215123,Philadelphia College of Osteopathic Medicine,2,Philadelphia College of Osteopathic Medicine Georgia Campus,2736,0,0,0,,,0,,,0,0,0,0,0
2013,215123,Philadelphia College of Osteopathic Medicine,3,Sullivan County Medical Center,2736,0,0,0,,,0,,,0,0,0,0,0
2013,215123,Philadelphia College of Osteopathic Medicine,4,Roxborough Healthcare Center,2736,0,0,0,,,0,,,0,0,0,0,0
2013,215123,Philadelphia College of Osteopathic Medicine,5,Lancaster Healthcare Center,2736,0,0,0,,,0,,,0,0,0,0,0
2013,215123,Philadelphia College of Osteopathic Medicine,6,Cambria Healthcare Center,2736,0,0,0,,,0,,,0,0,0,0,0
2013,215099,Philadelphia University,1,Main Campus,3523,0,0,2,,,0,,,0,0,17,0,0
2013,215099,Philadelphia University,2,Bucks Campuses,3523,0,0,0,,,0,,,0,0,0,0,0
2013,107600,Philander Smith College,1,Philander Smith College,556,0,0,1,,,0,,,0,9,3,0,0
2013,189282,Phillips Beth Israel School of Nursing,1,Main Campus,269,0,0,0,,,0,,,0,0,0,0,0
2013,110307,Phillips Graduate Institute,1,Main Campus,206,0,0,0,,,0,,,0,0,0,0,0
2013,414966,Phillips Theological Seminary,1,Main Campus,126,0,0,0,,,0,,,0,0,0,0,0
2013,381459,Phoenix Seminary,1,Main Campus,187,0,0,0,,,0,,,0,0,0,0,0
2013,140818,Piedmont College,1,Main Campus,2368,0,0,0,,,0,,,0,0,1,0,0
2013,140818,Piedmont College,2,Piedmont College Athens Center,2368,0,0,0,,,0,,,0,0,0,0,0
2013,199315,Piedmont International University,1,Campus,384,0,0,0,,,0,,,0,0,0,0,0
2013,440794,Pillar College,1,Pillar College,418,0,0,0,,,0,,,0,0,0,0,0
2013,458159,Pinchot University,1,Pinchot University,143,0,0,0,,,0,,,0,0,0,0,0
2013,167455,Pine Manor College,1,Pine manor College,346,0,0,0,,,0,,,0,1,1,0,0
2013,215424,Pittsburgh Theological Seminary,1,Pittsburgh Theological Seminary,246,0,0,0,,,0,,,0,0,0,0,0
2013,121257,Pitzer College,1,Pitzer College,1081,0,0,1,,,0,,,0,1,7,0,0
2013,121309,Point Loma Nazarene University,1,Point Loma Nazerene University Main Campus,3359,0,0,0,,,0,,,0,0,1,0,0
2013,121309,Point Loma Nazarene University,3,Point Loma Nazarene University at Bakersfield,3359,0,0,0,,,0,,,0,0,0,0,0
2013,121309,Point Loma Nazarene University,4,Point Loma Nazarene University Mission Valley Campus,3359,0,0,0,,,0,,,0,0,0,0,0
2013,121309,Point Loma Nazarene University,5,Point Loma Nazarene Universitiy at Inland Empire,3359,0,0,0,,,0,,,0,0,0,0,0
2013,121309,Point Loma Nazarene University,6,Point Loma Nazarene University Liberty Station Conference Center,3359,0,0,0,,,0,,,0,0,0,0,0
2013,215442,Point Park University,1,Main Campus,3841,0,0,8,,,0,,,1,0,0,0,0
2013,138868,Point University,1,Main Campus,1439,0,0,0,,,0,,,0,0,1,1,0
2013,194541,Polytechnic Institute of New York University,1,Main Campus,4890,0,0,0,,,0,,,0,0,0,0,0
2013,194541,Polytechnic Institute of New York University,2,Westchester Graduate Center,4890,0,0,0,,,0,,,0,0,0,0,0
2013,194541,Polytechnic Institute of New York University,3,Long Island Graduate Center,4890,0,0,0,,,0,,,0,0,1,0,0
2013,194541,Polytechnic Institute of New York University,4,Broad Street Graduate Center,4890,0,0,0,,,0,,,0,0,0,0,0
2013,456481,Polytechnic University of Puerto Rico-Miami,1,Polytechnic University of Puerto Rico- Miami campus,120,0,0,0,,,0,,,0,0,0,0,0
2013,456490,Polytechnic University of Puerto Rico-Orlando,1,Orlando Campus,125,0,0,0,,,0,,,0,0,0,0,0
2013,121345,Pomona College,1,Main Campus,1610,0,0,8,,,0,,,1,0,28,4,0
2013,205027,Pontifical College Josephinum,1,Main Campus,213,0,0,0,,,0,,,0,0,4,0,0
2013,131405,Pontifical Faculty of the Immaculate Conception at the Dominican House of Studies,1,Main campus,119,0,0,0,,,0,,,0,0,0,0,0
2013,455813,Pontifical John Paul II Institute for Studies on Marriage and Family,1,Main Campus,85,0,0,1,,,0,,,0,0,11,1,0
2013,167464,Pope St John XXIII National Seminary,1,Main Campus,57,0,0,0,,,0,,,0,0,0,0,0
2013,194578,Pratt Institute-Main,1,Pratt Institute,4793,0,0,0,,,0,,,0,0,2,0,0
2013,194578,Pratt Institute-Main,2,Pratt Manhattan,4793,0,0,0,,,0,,,0,0,0,0,0
2013,194578,Pratt Institute-Main,4,Pratt Institue - Rome,4793,0,0,0,,,0,,,0,0,0,0,0
2013,218539,Presbyterian College,1,Presbyterian College,1433,0,0,2,,,0,,,0,4,17,0,0
2013,105589,Prescott College,1,Prescott College,943,0,0,0,,,0,,,0,0,2,0,0
2013,219295,Presentation College,1,Main Campus,791,0,0,0,,,0,,,0,0,3,0,0
2013,219295,Presentation College,2,Presentation College - Eagle Butte Campus,791,0,0,0,,,0,,,0,0,0,0,0
2013,219295,Presentation College,3,Presentation College - Sioux Falls Campus,791,0,0,0,,,0,,,0,0,0,0,0
2013,219295,Presentation College,4,Presentation College - Fairmont Campus,791,0,0,0,,,0,,,0,0,0,0,0
2013,186122,Princeton Theological Seminary,1,Main Campus,502,0,0,0,,,0,,,0,0,0,0,0
2013,186131,Princeton University,1,Main Campus,8014,0,0,5,,,0,,,0,0,41,4,1
2013,186131,Princeton University,2,James Forrestal Campus,8014,0,0,0,,,0,,,0,0,0,0,0
2013,455770,Providence Christian College,1,Main Campus,66,0,0,0,,,0,,,0,0,8,2,0
2013,217402,Providence College,1,Main Campus,4665,0,0,3,,,0,,,0,0,4,0,0
2013,199412,Queens University of Charlotte,1,Main Campus,2285,0,0,2,,,0,,,0,0,4,0,0
2013,148131,Quincy University,1,Main Campus,1455,0,0,0,,,0,,,0,0,1,0,0
2013,130226,Quinnipiac University,1,Main Campus,8803,0,0,4,,,0,,,0,3,9,0,0
2013,384421,Rabbi Jacob Joseph School,1,Main Campus,86,0,0,0,,,0,,,0,0,0,0,0
2013,194657,Rabbinical Academy Mesivta Rabbi Chaim Berlin,1,Main Campus,258,0,0,0,,,0,,,0,0,0,0,0
2013,194693,Rabbinical College Beth Shraga,1,Main Campus,47,0,0,0,,,0,,,0,0,0,0,0
2013,194666,Rabbinical College Bobover Yeshiva Bnei Zion,1,Main Campus,316,0,0,0,,,0,,,0,0,0,0,0
2013,186186,Rabbinical College of America,1,Main Campus,239,0,0,0,,,0,,,0,0,0,0,0
2013,194675,Rabbinical College of Ch'san Sofer New York,1,Main Campus,43,0,0,0,,,0,,,0,0,0,0,0
2013,194736,Rabbinical College of Long Island,1,Main Campus,96,0,0,0,,,0,,,0,0,0,0,0
2013,405854,Rabbinical College of Ohr Shimon Yisroel,1,Main Campus,155,0,0,0,,,0,,,0,0,0,0,0
2013,205124,Rabbinical College Telshe,1,Main Campus,96,0,0,0,,,0,,,0,0,0,0,0
2013,194718,Rabbinical Seminary M'kor Chaim,1,Main Campus,34,0,0,0,,,0,,,0,0,0,0,0
2013,194763,Rabbinical Seminary of America,1,Main Campus,491,0,0,0,,,0,,,0,0,0,0,0
2013,233301,Randolph College,1,RANDOLPH COLLEGE,682,0,0,5,,,0,,,0,0,2,0,0
2013,233295,Randolph-Macon College,1,Main Campus,1315,0,0,6,,,0,,,0,1,2,0,0
2013,178891,Ranken Technical College,1,Main Campus,2097,0,0,0,,,0,,,1,0,0,0,0
2013,215619,Reconstructionist Rabbinical College,1,Main Campus,48,0,0,0,,,0,,,0,0,0,0,0
2013,209922,Reed College,1,Main Campus,1411,0,0,19,,,0,,,0,0,8,3,0
2013,215628,Reformed Presbyterian Theological Seminary,1,Main Campus,81,0,0,0,,,0,,,0,0,0,0,0
2013,231651,Regent University,1,Main Campus,5693,0,0,0,,,0,,,0,0,0,0,0
2013,167598,Regis College,1,Regis College,2069,0,0,0,,,0,,,0,0,0,0,0
2013,127918,Regis University,1,Northwest Denver Campus,9722,0,0,0,,,0,,,0,0,16,0,0
2013,127918,Regis University,2,Regis University - Colorado Springs,9722,0,0,0,,,0,,,0,0,0,0,0
2013,127918,Regis University,3,Regis University - Denver Tech Center,9722,0,0,0,,,0,,,0,0,1,0,0
2013,127918,Regis University,4,Regis University - Loveland,9722,0,0,0,,,0,,,0,0,0,0,0
2013,127918,Regis University,5,Regis University - Broomfield,9722,0,0,0,,,0,,,0,0,0,0,0
2013,127918,Regis University,6,Regis University - Thornton,9722,0,0,0,,,0,,,0,0,0,1,0
2013,140872,Reinhardt University,1,Main Campus,1309,0,0,1,,,0,,,0,0,13,0,0
2013,457183,Remington College of Nursing Orlando,1,Remington College of Nursing,100,0,0,0,,,0,,,0,0,0,0,0
2013,223463,Remington College-Dallas Campus,1,Remington College (Dallas Campus),904,0,0,0,,,0,,,0,0,1,1,0
2013,460783,Remington College-Heathrow Campus,1,Remington College,235,0,0,0,,,0,,,0,0,0,0,0
2013,372958,Remington College-Honolulu Campus,1,Remington College (Honolulu Campus),495,0,0,0,,,0,,,0,0,0,0,0
2013,412599,Remington College-Memphis Campus,1,Remington College (Memphis Campus),814,0,0,0,,,0,,,0,0,0,0,0
2013,451866,Remington College-Shreveport Campus,1,Remington College (Shreveport Campus),318,0,0,0,,,0,,,0,0,0,0,0
2013,135939,Remington College-Tampa Campus,1,Remington College (Tampa Campus),189,0,0,0,,,0,,,0,0,0,0,0
2013,129428,Rensselaer Hartford Graduate Center Inc,1,Hartford campus,281,0,0,0,,,0,,,0,0,0,0,0
2013,129428,Rensselaer Hartford Graduate Center Inc,3,Mystic,281,0,0,0,,,0,,,0,0,0,0,0
2013,194824,Rensselaer Polytechnic Institute,1,Rensselaer Polytechnic Institute,6714,0,0,5,,,0,,,1,1,8,0,1
2013,149763,Resurrection University,1,Main Campus,462,0,0,0,,,0,,,0,0,0,0,0
2013,217493,Rhode Island School of Design,1,Main Campus,2420,0,0,3,,,0,,,0,0,3,2,0
2013,221351,Rhodes College,1,Main Campus,2040,0,0,6,,,0,,,0,0,9,1,1
2013,227757,Rice University,1,Main Campus,6628,0,0,2,,,0,,,1,0,5,1,1
2013,227757,Rice University,2,Rice School of Architecture Paris,6628,0,0,0,,,0,,,0,0,0,0,0
2013,441104,Richmont Graduate University,1,Chattanooga Campus,279,0,0,0,,,0,,,1,0,1,0,0
2013,441104,Richmont Graduate University,2,Atlanta Campus,279,0,0,0,,,0,,,0,0,0,0,0
2013,186283,Rider University,1,Main Campus,5410,0,0,2,,,0,,,0,1,22,0,1
2013,186283,Rider University,2,Westminster Choir College of Rider University,5410,0,0,1,,,0,,,0,0,3,0,0
2013,136774,Ringling College of Art and Design,1,Main Campus,1253,0,0,3,,,0,,,0,0,2,1,0
2013,239628,Ripon College,1,Main Campus,904,0,0,0,,,0,,,0,0,3,0,0
2013,183211,Rivier University,1,Rivier University,2346,0,0,0,,,0,,,0,0,1,0,0
2013,233426,Roanoke College,1,Main Campus,2029,0,0,2,,,0,,,0,0,7,0,0
2013,215655,Robert Morris University,1,Main Campus,5481,0,0,0,,,0,,,0,0,2,0,1
2013,148335,Robert Morris University Illinois,1,ROBERT MORRIS UNIVERSITY ILLINOIS - MAIN CAMPUS,3233,0,0,0,,,0,,,0,0,0,0,0
2013,148335,Robert Morris University Illinois,2,ROBERT MORRIS UNIVERSITY ILLINOIS - DUPAGE CAMPUS,3233,0,0,0,,,0,,,0,0,0,0,0
2013,148335,Robert Morris University Illinois,3,ROBERT MORRIS UNIVERSITY ILLINOIS - LAKE CO. CAMPUS,3233,0,0,0,,,0,,,0,0,0,0,0
2013,148335,Robert Morris University Illinois,4,ROBERT MORRIS UNIVERSITY ILLINOIS - BENSENVILLE CAMPUS,3233,0,0,0,,,0,,,0,0,0,0,0
2013,148335,Robert Morris University Illinois,5,ROBERT MORRIS UNIVERSITY ILLINOIS - ORLAND PARK CAMPUS,3233,0,0,0,,,0,,,0,0,0,0,0
2013,148335,Robert Morris University Illinois,6,ROBERT MORRIS UNIVERSITY ILLINOIS - PEORIA CAMPUS,3233,0,0,0,,,0,,,0,0,0,0,0
2013,148335,Robert Morris University Illinois,7,ROBERT MORRIS UNIVERSITY ILLINOIS - SPRINGFIELD CAMPUS,3233,0,0,0,,,0,,,0,0,0,0,0
2013,148335,Robert Morris University Illinois,8,ROBERT MORRIS UNIVERSITY ILLINOIS-SCHAUMBURG CAMPUS,3233,0,0,0,,,0,,,0,0,0,0,0
2013,148335,Robert Morris University Illinois,9,ROBERT MORRIS UNIVERSITY ILLINOIS - ELGIN CAMPUS,3233,0,0,0,,,0,,,0,0,0,0,0
2013,148335,Robert Morris University Illinois,10,ROBERT MORRIS UNIVERSITY ILLINOIS-ARLINGTON HEIGHTS CAMPUS,3233,0,0,0,,,0,,,0,0,0,0,0
2013,194958,Roberts Wesleyan College,1,Roberts Wesleyan College,1735,0,0,0,,,0,,,0,0,0,0,0
2013,170967,Rochester College,1,Main Campus,1129,0,0,0,,,0,,,0,0,1,0,0
2013,195003,Rochester Institute of Technology,1,Main Campus,16583,0,0,14,,,0,,,0,2,8,1,0
2013,195003,Rochester Institute of Technology,3,Dubrovnik Campus,16583,0,0,0,,,0,,,0,0,0,0,0
2013,195003,Rochester Institute of Technology,4,Zagreb,16583,0,0,0,,,0,,,0,0,0,0,0
2013,195003,Rochester Institute of Technology,5,R.I.T. Dubai,16583,0,0,0,,,0,,,0,0,0,0,0
2013,148405,Rockford University,1,Main Campus,1230,0,0,0,,,0,,,0,0,4,3,0
2013,179043,Rockhurst University,1,Main Campus,2920,0,0,1,,,0,,,0,0,2,3,0
2013,180595,Rocky Mountain College,1,Main Campus,1067,0,0,2,,,0,,,0,0,1,0,0
2013,217518,Roger Williams University,1,Roger Williams University Bristol- RI Campus,4732,0,0,14,,,0,,,0,0,2,0,0
2013,217518,Roger Williams University,2,Providence Campus,4732,0,0,0,,,0,,,0,0,0,0,0
2013,409616,Roger Williams University School of Law,1,Main Campus,420,0,0,14,,,0,,,0,0,2,0,0
2013,136950,Rollins College,1,Main Campus,3153,0,0,19,,,0,,,0,1,11,1,1
2013,148487,Roosevelt University,1,Chicago Campus,6130,0,0,2,,,0,,,1,3,7,0,0
2013,148487,Roosevelt University,2,Schaumburg Campus,6130,0,0,0,,,0,,,0,0,0,0,0
2013,145558,Rosalind Franklin University of Medicine and Science,1,Main Campus,2157,0,0,0,,,0,,,0,0,0,0,0
2013,152318,Rose-Hulman Institute of Technology,1,Main Campus,2302,0,0,0,,,0,,,0,0,2,0,0
2013,152318,Rose-Hulman Institute of Technology,2,Rose-Hulman Ventures,2302,0,0,0,,,0,,,0,0,0,0,0
2013,445735,Roseman University of Health Sciences,1,Main Campus,1343,0,0,0,,,0,,,0,0,0,0,0
2013,445735,Roseman University of Health Sciences,2,South Jordan Campus,1343,0,0,0,,,0,,,0,0,0,0,0
2013,215691,Rosemont College,1,Main Campus,957,0,0,0,,,0,,,0,0,3,0,0
2013,215691,Rosemont College,2,Center City,957,0,0,0,,,0,,,0,0,0,0,0
2013,148511,Rush University,1,Main Campus,2280,0,0,1,,,0,,,0,14,0,4,0
2013,176318,Rust College,1,Main Campus,922,0,0,1,,,0,,,0,1,2,0,0
2013,172033,Sacred Heart Major Seminary,1,Main Campus SACRED HEART MAJOR SEMINARY,436,0,0,0,,,0,,,0,0,0,0,0
2013,239637,Sacred Heart School of Theology,1,Main Campus,113,0,0,0,,,0,,,0,0,0,0,0
2013,130253,Sacred Heart University,1,Main Campus,6983,0,0,1,,,0,,,0,1,5,1,0
2013,130253,Sacred Heart University,2,Sacred Heart University- Stamford Campus,6983,0,0,0,,,0,,,0,0,0,0,0
2013,130253,Sacred Heart University,3,Sacred Heart University- Griswold Campus,6983,0,0,0,,,0,,,0,0,0,0,0
2013,130253,Sacred Heart University,4,Sacred Heart University at Luxembourg,6983,0,0,0,,,0,,,0,0,0,0,0
2013,154235,Saint Ambrose University,1,Main Campus,3607,0,0,4,,,0,,,0,0,9,1,1
2013,154235,Saint Ambrose University,2,54th Street,3607,0,0,0,,,0,,,0,0,0,0,0
2013,154235,Saint Ambrose University,4,Center for Health Sciences Campus,3607,0,0,0,,,0,,,0,0,0,0,0
2013,154235,Saint Ambrose University,8,Center for Communications and Social Development,3607,0,0,0,,,0,,,0,0,0,0,0
2013,154235,Saint Ambrose University,9,Downtown Education Center,3607,0,0,0,,,0,,,0,0,0,0,0
2013,183239,Saint Anselm College,1,Main Campus,1923,0,0,4,,,0,,,0,2,1,0,0
2013,149028,Saint Anthony College of Nursing,1,Main Campus,291,0,0,0,,,0,,,0,0,0,0,0
2013,148876,Saint Augustine College,1,Main Campus,1607,0,0,0,,,0,,,0,0,0,0,0
2013,148876,Saint Augustine College,2,South Satellite,1607,0,0,0,,,0,,,0,0,0,0,0
2013,148876,Saint Augustine College,3,West Town Satellite,1607,0,0,0,,,0,,,0,0,0,0,0
2013,148876,Saint Augustine College,4,Southeast Location,1607,0,0,0,,,0,,,0,0,0,0,0
2013,199582,Saint Augustine's University,1,Main Campus,1299,0,0,0,,,0,,,2,1,23,0,1
2013,157632,Saint Catharine College,1,Main Campus,767,0,0,0,,,0,,,0,0,5,0,0
2013,216047,Saint Charles Borromeo Seminary-Overbrook,1,Main Campus,238,0,0,0,,,0,,,0,0,0,0,0
2013,227845,Saint Edward's University,1,Main Campus,4861,0,0,2,,,0,,,1,1,13,2,0
2013,148575,Saint Francis Medical Center College of Nursing,1,Saint Francis Medical Center College of Nursing,701,0,0,0,,,0,,,1,0,0,0,0
2013,215743,Saint Francis University,1,Main Campus,2344,0,0,1,,,0,,,0,0,4,0,0
2013,215743,Saint Francis University,2,France,2344,0,0,0,,,0,,,0,0,0,0,0
2013,195720,Saint John Fisher College,1,Main Campus,3987,0,0,1,,,0,,,0,1,1,0,0
2013,137272,Saint John Vianney College Seminary,1,Main Campus,94,0,0,0,,,0,,,0,0,0,0,0
2013,167677,Saint John's Seminary,1,Main Campus,192,0,0,0,,,0,,,0,0,0,0,0
2013,174792,Saint Johns University,1,Main Campus,1979,0,0,3,,,0,,,0,0,5,0,1
2013,160409,Saint Joseph Seminary College,1,Saint Joseph Seminary College,133,0,0,0,,,0,,,0,0,0,0,0
2013,161518,Saint Joseph's College of Maine,1,Saint Joseph's College,1614,0,0,3,,,0,,,0,0,1,0,0
2013,195544,Saint Joseph's College-New York,1,Main Campus,5354,0,0,0,,,0,,,0,0,0,0,0
2013,195544,Saint Joseph's College-New York,2,Long Island Campus Suffolk,5354,0,0,0,,,0,,,0,0,0,0,0
2013,215770,Saint Joseph's University,1,Main Campus,8954,0,0,4,,,0,,,0,1,7,0,0
2013,152363,Saint Josephs College,1,Main Campus,1163,0,0,1,,,0,,,0,1,6,0,0
2013,137032,Saint Leo University,1,Saint Leo University,16275,0,0,3,,,0,,,0,1,2,0,0
2013,137032,Saint Leo University,2,Chesapeake Campus,16275,0,0,0,,,0,,,0,0,0,0,0
2013,137032,Saint Leo University,3,Gwinett Campus,16275,0,0,0,,,0,,,0,0,0,0,0
2013,137032,Saint Leo University,4,Marietta Campus,16275,0,0,0,,,0,,,0,0,0,0,0
2013,137032,Saint Leo University,5,Savannah Campus,16275,0,0,0,,,0,,,0,0,0,0,0
2013,137032,Saint Leo University,6,Sumter Campus,16275,0,0,0,,,0,,,0,0,0,0,0
2013,137032,Saint Leo University,7,Magnolia Park,16275,0,0,0,,,0,,,0,0,0,0,0
2013,137032,Saint Leo University,8,Channelside,16275,0,0,0,,,0,,,0,0,0,0,0
2013,137032,Saint Leo University,9,Morrow,16275,0,0,0,,,0,,,0,0,0,0,0
2013,179256,Saint Louis Christian College,1,Saint Louis Christian College,245,0,0,0,,,0,,,0,0,0,0,0
2013,179159,Saint Louis University,1,Main Campus,17343,0,0,8,,,0,,,2,0,17,7,0
2013,179159,Saint Louis University,2,Saint Louis University-Madrid- Spain,17343,0,0,0,,,0,,,0,0,4,0,0
2013,179450,Saint Luke's College of Health Sciences,1,Main Campus,436,0,0,0,,,0,,,0,0,0,0,0
2013,236452,Saint Martin's University,1,Saint Martin's University Lacey Campus,1787,0,0,2,,,0,,,0,0,8,0,0
2013,152390,Saint Mary's College,1,Main Campus,1479,0,0,1,,,0,,,0,0,16,0,0
2013,123554,Saint Mary's College of California,1,Main Campus,4257,0,0,3,,,0,,,0,1,2,0,0
2013,174817,Saint Mary's University of Minnesota,1,Winona Campus Saint Mary's University of Minnesota,5528,0,0,1,,,0,,,0,0,4,1,0
2013,174817,Saint Mary's University of Minnesota,2,Twin  Cities Campus,5528,0,0,0,,,0,,,0,0,0,0,0
2013,152381,Saint Mary-of-the-Woods College,1,Main Campus,887,0,0,0,,,0,,,0,0,2,0,0
2013,152451,Saint Meinrad School of Theology,1,Main Campus,246,0,0,0,,,0,,,0,0,0,0,0
2013,231059,Saint Michael's College,1,Main Campus,2378,0,0,1,,,0,,,0,0,8,0,1
2013,239716,Saint Norbert College,1,Main Campus,2222,0,0,2,,,0,,,0,0,0,0,0
2013,179317,Saint Paul School of Theology,1,Saint Paul at Church of the Resurrection,160,0,0,0,,,0,,,0,0,2,0,0
2013,179317,Saint Paul School of Theology,2,Saint Paul at Oklahoma City University,160,0,0,0,,,0,,,0,0,6,2,0
2013,186432,Saint Peter's University,1,Main Campus,3194,0,0,2,,,0,,,1,2,5,0,0
2013,186432,Saint Peter's University,2,Englewood Cliffs Campus,3194,0,0,0,,,0,,,0,0,0,0,0
2013,215798,Saint Vincent College,1,Main Campus,1813,0,0,0,,,0,,,0,0,2,0,0
2013,136701,Saint Vincent de Paul Regional Seminary,1,Main Campus,106,0,0,0,,,0,,,0,0,0,0,0
2013,215813,Saint Vincent Seminary,1,Main Campus,56,0,0,0,,,0,,,0,0,0,0,0
2013,195580,Saint Vladimirs Orthodox Theological Seminary,1,Main Campus,81,0,0,0,,,0,,,0,0,0,0,0
2013,148627,Saint Xavier University,1,Chicago Campus,4252,0,0,0,,,1,,,1,3,0,0,0
2013,148627,Saint Xavier University,2,Orland Park Campus,4252,0,0,0,,,0,,,0,0,0,0,0
2013,199607,Salem College,1,Salem Academy and College,1187,0,0,1,,,0,,,1,1,6,1,0
2013,180647,Salish Kootenai College,1,Salish Kootenai College,840,0,0,1,,,0,,,0,6,1,0,0
2013,214564,Salus University,1,Elkins Park Academic Campus,1011,0,0,0,,,0,,,0,0,0,0,0
2013,217536,Salve Regina University,1,Main Campus,2603,0,0,1,,,0,,,0,0,1,0,0
2013,217536,Salve Regina University,3,Center for Adult Education,2603,0,0,0,,,0,,,0,0,0,0,0
2013,102049,Samford University,1,Main Campus,4833,0,0,0,,,0,,,0,1,15,0,0
2013,122296,Samuel Merritt University,1,Oakland (Main) Campus,1542,0,0,0,,,0,,,0,0,2,3,0
2013,122296,Samuel Merritt University,2,Sacramento Campus,1542,0,0,0,,,0,,,0,0,0,0,0
2013,122296,Samuel Merritt University,4,San Mateo Campus,1542,0,0,0,,,0,,,0,0,0,0,0
2013,112084,San Diego Christian College,1,Main Campus,914,0,0,0,,,0,,,0,0,1,0,0
2013,122454,San Francisco Art Institute,1,Main Campus,680,0,0,0,,,0,,,0,0,4,0,0
2013,122506,San Francisco Conservatory of Music,1,SF Conservatory of Music,399,0,0,0,,,0,,,0,0,0,0,0
2013,122603,San Francisco Theological Seminary,1,Main Campus,167,0,0,0,,,0,,,0,0,2,0,0
2013,122649,San Joaquin College of Law,1,Main Campus,194,0,0,0,,,0,,,0,0,0,0,0
2013,200244,Sanford College of Nursing,1,Main Campus,136,0,0,0,,,0,,,0,0,0,0,0
2013,122931,Santa Clara University,1,Main Campus - Santa Clara University,8770,0,0,7,,,0,,,0,0,3,2,0
2013,122931,Santa Clara University,2,Jesuit School of Theology of Santa Clara University,8770,0,0,0,,,0,,,0,0,0,0,0
2013,195304,Sarah Lawrence College,1,Sarah Lawrence College,1782,0,0,7,,,0,,,0,0,14,0,0
2013,140951,Savannah College of Art and Design,1,Main Campus - Savannah,11093,0,0,0,,,0,,,1,0,0,1,0
2013,140951,Savannah College of Art and Design,2,Savannah College of Art and Design - Lacoste,11093,0,0,0,,,0,,,0,0,0,0,0
2013,140951,Savannah College of Art and Design,3,Savannah College of Art and Design-Atlanta,11093,0,0,0,,,0,,,0,1,0,0,0
2013,140951,Savannah College of Art and Design,5,Savannah College of Art and Design - Hong Kong,11093,0,0,0,,,0,,,0,0,0,0,0
2013,123095,Saybrook University,1,Saybrook University,589,0,0,0,,,0,,,0,0,0,0,0
2013,143048,School of the Art Institute of Chicago,1,Main Campus,3402,0,0,3,,,0,,,0,0,0,0,0
2013,166984,School of the Museum of Fine Arts-Boston,1,Main Campus,651,0,0,0,,,0,,,0,0,0,0,0
2013,228042,Schreiner University,1,Main Campus,1136,0,0,2,,,0,,,0,0,5,0,0
2013,123165,Scripps College,1,Main Campus,1009,0,0,2,,,0,,,0,0,9,1,0
2013,236577,Seattle Pacific University,1,Main Campus,4270,0,0,4,,,0,,,0,0,2,1,0
2013,236595,Seattle University,1,Main Campus,7422,0,0,5,,,0,,,2,1,11,3,0
2013,102058,Selma University,1,Selma University,611,0,0,0,,,0,,,0,0,0,0,0
2013,232885,Sentara College of Health Sciences,1,Main Campus,360,0,0,0,,,0,,,0,0,0,0,0
2013,186584,Seton Hall University,1,Main Campus,9903,0,0,0,,,0,,,1,0,2,2,0
2013,186584,Seton Hall University,2,Seton Hall Law School,9903,0,0,0,,,0,,,0,0,0,0,0
2013,186584,Seton Hall University,3,Seton Hall University-Georgian Court Campus,9903,0,0,0,,,0,,,0,0,0,0,0
2013,215947,Seton Hill University,1,Main Campus,2357,0,0,1,,,0,,,0,0,29,0,0
2013,221519,Sewanee-The University of the South,1,Main Campus,1701,0,0,22,,,0,,,0,0,24,0,1
2013,195438,Sh'or Yoshuv Rabbinical College,1,Main Campus,248,0,0,0,,,0,,,0,0,0,0,0
2013,123280,Shasta Bible College and Graduate School,1,Main Campus,53,0,0,0,,,0,,,0,0,4,0,0
2013,199643,Shaw University,1,Main Campus,2062,0,0,3,,,0,,,9,19,6,0,1
2013,199643,Shaw University,2,Ahoskie CAPE,2062,0,0,0,,,0,,,0,0,0,0,0
2013,199643,Shaw University,3,Asheville CAPE,2062,0,0,0,,,0,,,0,0,0,0,0
2013,199643,Shaw University,4,Durham CAPE,2062,0,0,0,,,0,,,0,0,0,0,0
2013,199643,Shaw University,5,Fayetteville CAPE,2062,0,0,0,,,0,,,0,0,1,0,0
2013,199643,Shaw University,6,Greenville CAPE,2062,0,0,0,,,0,,,0,0,0,0,0
2013,199643,Shaw University,7,High Point CAPE,2062,0,0,0,,,0,,,0,0,0,0,0
